CODE,POLITICS,POPULATION,AGE25_PROPTN,AGE_MEDIAN,AGE50_PROPTN,POP_DENSITY,GDP,INFANT_MORT,DOCS,VAX_RATE,HEALTHCARE_BASIS,HEALTHCARE_COST,DEATH_RATE,OBS_TYPE,GROCERIES
State233,UNSTABLE DEM,4388.04292588446,,,,505.415499306302,55.7302921448877,15.5159392518806,,61.8787092850487,INSURANCE,5242.79322160061,20.3574344374222,Train,milk%beef%rolls%vegetables
State234,DICTATORSHIP,5405.99397132155,17.3540327490409,,40.7472655432908,498.270467268642,58.7308984002467,12.7568777734977,19.0653518689082,61.8742647119503,INSURANCE,5047.50498173375,14.7339987666146,Train,beef%cordial%jam%cocoa
State235,UNSTABLE DEM,4814.48966421562,10.6887806827753,,36.9690103411772,498.825505347218,50.7702079854017,12.2595097462834,18.5852573071311,61.2659538255034,INSURANCE,5249.08893282237,12.747861187438,Train,rolls%condiments%pork%detergent%biscuits%cheese%chicken%cordial
State236,OTHER,3539.95109812435,14.3920891921434,,41.1651415222693,487.572753451923,56.7660632817246,15.1618792469247,26.9545027953736,56.8211641811929,INSURANCE,4971.76729718986,20.4145137082025,Train,cheese%sauces%butter%biscuits
State237,STABLE DEM,4909.81031005251,12.3912506240767,35.7295267294707,39.1125568784205,492.354488298183,58.3259654537468,16.0043077646654,22.0777058024607,62.5293506830079,INSURANCE,4866.3650649251,13.1646629905375,Train,fuit%tea%soft drink%cleaner%pork%condiments
State238,UNSTABLE DEM,1524.15174887793,14.793810730901,,38.1204192370264,498.782763842434,59.2978671653264,14.1082585874656,25.0551610034092,52.0694197976674,INSURANCE,5353.15816731522,20.9356391455724,Train,dressings%beef%soft drink%jam%detergent%fuit%lamb%pork%beer%salt%cordial
State239,UNSTABLE DEM,,11.6700240635738,28.2710301097238,36.9819771696121,520.071409519311,51.3946266425291,14.7869676639483,,,INSURANCE,4966.5715394947,29.9475360964886,Train,beer%sauces%salads%crisps%lamb%milk%vegetables%cocoa%bread%cleaner%chicken
State240,UNSTABLE DEM,2155.64042146797,,,42.2619691293013,513.669946874329,53.6907645428484,,19.755904390302,,INSURANCE,5235.31864077087,24.0642423839377,Test,salads%beef%sugar%beer
State241,UNSTABLE DEM,2337.78184707953,15.6392451393767,,39.0877932286333,482.9697322138,53.546145007308,14.8710862929807,25.6747950104119,-99,FREE,,15.5341280397021,Train,jam%salt%tea%chicken%magazine%cleaner%cordial%salads
State242,UNSTABLE DEM,1613.79167408191,,34.3542465202158,40.0485977096305,510.55207622547,62.2050595545409,15.7125658724319,,,INSURANCE,4995.47886683927,24.4806948682688,Train,beer%flour%soft drink%stationery%sugar%crackers%lamb
State243,STABLE DEM,,,,41.3018999896932,512.594306319308,58.2420853282391,13.3985893852587,,60.4252925166401,FREE,,22.7025455295053,Train,chocolate%cocoa%salt%detergent%condiments%lamb%flour%tea
State244,STABLE DEM,3425.44012110779,,,,509.630407341017,60.0711907568226,14.6476510113979,,57.8800281449345,FREE,,23.9971971245672,Train,salads%beer%butter%bread%cordial%condiments%fuit%lamb%tea%detergent
State245,UNSTABLE DEM,4660.0966532996,17.6275681761809,36.8804303671581,43.7458044775053,489.490635220231,60.9602642111278,13.0760492238833,22.6310076782683,-99,FREE,,15.4524286517087,Train,beef%pork%magazine%fuit
State246,STABLE DEM,3916.55737368269,11.8178658891357,32.6753017111434,37.5308865504156,496.297467474512,57.7220075964934,18.2333460707067,29.0477074004891,59.6808744157346,FREE,,23.3435275122244,Test,stationery%cleaner%soft drink%pork%chicken%condiments%crisps%butter%jam%sauces
State247,UNSTABLE DEM,3264.20916241371,13.4628095410523,35.3515976485351,43.0554059823113,490.660154053198,49.335746482748,13.8968072123158,21.0065978502586,61.9882429192377,INSURANCE,4701.51526579348,13.1625554343214,Test,bread%cider%crackers%wine%chocolate%lamb%condiments%fuit%cheese%rolls%chicken
State248,UNSTABLE DEM,341.810919551376,15.7912570050085,,35.961448579692,490.788314461494,56.0834977310383,13.9155098855609,25.9054669635996,56.7241063048632,INSURANCE,4987.91786316519,17.8395617361917,Test,beer%cheese%beef%cocoa
State249,STABLE DEM,4449.10299249977,16.3186426963663,,41.132024915331,499.312190982758,54.9482512978028,12.6465505094605,23.4754879725332,59.0918423791082,PRIVATE,15065.6336172928,18.7360354451155,Train,milk%crisps%jam%cordial%salads
State250,UNSTABLE DEM,,12.0622592401916,,36.9903697738683,513.377118415382,,14.1485672796571,24.1253529060516,,PRIVATE,15228.7918216816,32.547319138503,Test,rolls%detergent%crackers%stationery%crisps%cocoa%cider%sauces
State251,STABLE DEM,1115.0500606774,,,39.0601478740811,,52.4469373626296,,20.6046425284923,64.2659428114184,INSURANCE,4865.75119706646,17.1552769857415,Train,pork%bread%salads%stationery
State252,DICTATORSHIP,4131.68210075991,13.4756508452662,,33.705001269598,499.912745185096,55.3340776756436,15.4015797771305,23.4454045280788,58.732142816502,INSURANCE,5335.18235906812,18.6065866267363,Train,jam%magazine%coffee%cheese%wine%beef%chocolate%sauces%salads%vegetables
State253,UNSTABLE DEM,6018.94010003098,15.0615161593908,,38.1060436989476,498.161828195613,56.9417431789743,13.7558831196387,23.1793844654489,-99,INSURANCE,5028.93177341262,19.6728508605033,Train,salads%cordial%condiments%sugar%cider%dressings
State254,STABLE DEM,316.499777339728,14.5281407123084,,39.7225227790524,488.879187338403,50.9291560977258,15.7005252173284,27.8244545853741,62.4507123084005,INSURANCE,4790.60707731413,18.6227246998906,Train,biscuits%cider%pork%tea
State255,OTHER,,14.2563508069874,,40.0735806778395,,54.9821273974734,14.1215053098657,23.4395572034082,,INSURANCE,4980.27321972449,27.8950673795656,Train,cocoa%tea%butter%fuit%crisps%wine
State256,DICTATORSHIP,1141.80883098088,17.5768415799083,39.3548832967227,38.6469158194755,486.219477908145,53.5116699218375,15.1534704105061,25.2548779274496,62.8427713280356,INSURANCE,4748.88602184355,13.7611240376334,Test,lamb%vegetables%cleaner%butter%stationery%chicken%cocoa%tea%bread%magazine%biscuits
State257,STABLE DEM,,,,38.862397354699,503.294804877326,60.989904454284,,27.4376321055828,61.1330383110354,INSURANCE,4895.0424943811,25.0451397354181,Train,sauces%coffee%dressings%lamb%salt%milk
State258,STABLE DEM,577.866590650046,17.3842891911623,,36.402810949723,486.404028334093,51.7318959767039,12.5810406897818,25.5615312196041,58.6122166793032,INSURANCE,4764.54264047036,14.9842062949269,Test,bread%salads%butter%pork%coffee%rolls%beef%cordial
State259,STABLE DEM,5619.76011485701,13.5419627557674,34.3932839900764,37.9387901902011,488.733814250586,56.1674184868278,12.1610877967883,18.6272304395084,58.3434131552405,FREE,,10.490765724191,Test,crackers%stationery%cordial%cocoa%coffee%rolls%condiments%jam%pork
State260,OTHER,795.546591508055,15.2973794179067,,38.5206332836725,497.228177226805,54.31569596507,13.7746515684837,22.6836240361953,61.8330400368061,INSURANCE,4982.66018028539,16.3308873478844,Train,salads%biscuits%magazine%wine%chocolate%cleaner%tea%vegetables
State261,STABLE DEM,221.669736818856,,33.358801733001,36.7726907011214,,54.0601053586985,,24.399230699739,61.1108469155635,PRIVATE,14979.1414528487,20.6473436119212,Test,biscuits%beer%salads%condiments%crisps%lamb%beef%wine%salt%coffee
State262,UNSTABLE DEM,124.336119019484,16.5335211081907,,38.6065360224413,491.158883356053,54.2450564992367,14.3542587820719,23.9039606068212,-99,FREE,,12.6892987551914,Train,coffee%tea%detergent%jam%cordial%stationery%flour%lamb%chicken
State263,UNSTABLE DEM,1902.00345741727,15.7141097146315,32.6403460179105,33.7804382203913,,,,19.5909903775511,59.357008932684,INSURANCE,4518.33268646521,18.0594584174739,Train,salads%coffee%cleaner%sugar%pork
State264,UNSTABLE DEM,3657.61908841124,14.4227388250283,,36.9504914632987,,,,23.4307061515484,58.8426963566384,PRIVATE,14808.9049888893,20.5327277777677,Train,condiments%stationery%crackers%crisps%salt%cocoa%biscuits%vegetables
State265,OTHER,4497.10029368553,,,,,55.4867674870357,13.472692611804,21.6199977779704,63.92488294655,INSURANCE,4878.76555237164,20.7020122618632,Test,dressings%cheese%soft drink%sugar%cider%chocolate%lamb%flour%magazine%beer
State266,STABLE DEM,2562.68575977315,,,38.7730509534644,509.424551462245,,,22.2143544512942,60.1391744043078,INSURANCE,4838.69294609646,21.0338080169311,Train,salt%lamb%tea%jam%crackers%chocolate
State267,STABLE DEM,5786.75010597193,12.9182707946555,,36.9249659268211,489.99454748289,51.6945384323011,14.048187816135,24.5013504624638,60.8054617700839,PRIVATE,14925.8903667375,14.8279622282162,Train,cider%beer%salads%salt%sauces%rolls%stationery%tea
State268,STABLE DEM,2699.62904904571,15.5774333298916,,41.4651986409004,493.898752123716,53.2405788024849,14.3719979689057,24.9784634679531,59.8909896677316,PRIVATE,14958.4407620942,19.3915143723903,Train,cocoa%cleaner%salads%beef
State269,UNSTABLE DEM,3672.51528387172,13.5086688310767,31.4188187813194,35.5781793950809,496.245068874384,21.7189265372725,14.1055063698047,22.5029995838112,33.3571378579671,PRIVATE,14767.2340283481,22.2061013317532,Train,jam%crackers%dressings%beef%butter%wine%salt%sugar%cocoa%detergent
State270,UNSTABLE DEM,3942.97923938632,,,,506.278345025399,62.584155163003,15.0277367400484,20.5390328563596,,INSURANCE,5220.99577614886,18.1734488184439,Train,bread%biscuits%soft drink%beef%milk%vegetables%flour
State271,STABLE DEM,1668.77111296896,14.8236893959718,,42.3698514706454,487.313331940867,63.102886415359,13.0416060216345,19.6043337925537,16,PRIVATE,14319.5430102995,12.9549785117783,Train,vegetables%crackers%rolls%sauces%flour%crisps
State272,UNSTABLE DEM,1550.74503297344,15.6782131253451,32.0391817829671,38.7681181140566,483.964859237937,58.6345870555692,11.535364926804,20.5330195282339,56.3002048810894,INSURANCE,4999.2711633433,9.89014592985224,Test,cider%fuit%lamb%cocoa%soft drink%cheese%flour%vegetables
State273,UNSTABLE DEM,,15.1749156732675,34.9462304085858,40.9931176066259,506.706556852866,,13.5139681171227,,63.2200462192288,PRIVATE,14788.5584602573,16.6420082440839,Train,magazine%condiments%salads%biscuits%soft drink
State274,STABLE DEM,,,,,509.873766893276,50.755467165032,12.6113684412368,24.8362560397159,57.7126918129791,PRIVATE,15040.9762087727,25.4401989587204,Test,fuit%beer%flour%jam%stationery
State275,STABLE DEM,2881.25752750851,15.9442564285678,33.0133263065109,36.1718559240555,495.295647756473,56.9306610406517,13.444077007904,19.7399613314838,61.3689539201412,INSURANCE,5069.52877865267,13.0465499637061,Train,crisps%salt%fuit%cocoa%flour
State276,UNSTABLE DEM,4893.00350668758,,,42.0753030958975,,54.977983240994,,24.8908963152475,55.8459935969375,INSURANCE,4734.90172340513,25.2394352053984,Train,wine%cheese%pork%chicken%chocolate%salt%milk%jam%detergent%cocoa
State277,STABLE DEM,2291.38904042745,10.0920575316315,33.1489350899471,43.1236317986647,497.959662606908,58.8190308841912,16.4579779614488,21.3122009196902,16,INSURANCE,5070.89444603138,20.6748015263359,Test,lamb%dressings%cider%chocolate%milk%vegetables%soft drink%beer%wine
State278,OTHER,,13.7227484101432,,41.5669070806823,506.421763646552,,14.7438737281223,21.2144573736024,,PRIVATE,14867.7803464486,19.8192217427257,Train,stationery%cordial%condiments%bread%sauces%cheese%vegetables
State279,UNSTABLE DEM,2396.47360910498,12.5786700377532,,,501.657468518717,,14.4284718933655,,-99,INSURANCE,4703.22519037946,18.4460322529736,Train,lamb%stationery%cocoa%rolls%salads%biscuits%crisps%vegetables%sauces
State280,UNSTABLE DEM,3323.80521709466,15.5509822119007,,39.6665177345506,499.839636458263,69.484464615686,14.7239528432894,20.6730046991379,55.6706755938642,INSURANCE,4941.56570631232,18.704003463138,Train,salads%beef%coffee%lamb%cider
State281,STABLE DEM,578.694970010697,17.601499406185,36.1250920362803,39.5232895097866,496.23718444684,56.2141784035063,10.7684236526036,21.7523452740764,57.3426135546067,INSURANCE,4923.25205322084,16.5880387920973,Train,butter%magazine%bread%cocoa%beef%salads%flour%tea%beer%sauces
State282,DICTATORSHIP,3460.34449768404,9.87021390657571,,40.059205728143,492.567072932866,52.8186815223847,15.0579654378961,23.1722923032124,62.837791045332,INSURANCE,4747.83252070759,17.1501416106304,Train,chocolate%cleaner%beer%vegetables%lamb%rolls%stationery%pork%butter%milk%chicken
State283,STABLE DEM,4222.7129200309,,,,507.921148357563,57.4507537275483,,28.9015791674494,57.5745217833173,PRIVATE,14810.8993673652,27.6223101318195,Test,dressings%cocoa%vegetables%jam%salads%detergent%milk%sauces%sugar%magazine%cordial
State284,UNSTABLE DEM,2747.33259289958,13.6775692863258,,,513.945598221966,56.5336471592831,13.2520181871104,,,FREE,,24.7265937572392,Train,butter%coffee%wine%cocoa%sugar%condiments%chocolate
State285,UNSTABLE DEM,3278.2655842817,17.2013497690746,,39.095301001643,497.721860676838,54.6635726734011,11.9448174467263,24.0813304051818,57.9724841981913,INSURANCE,5041.16375648839,19.8508147755425,Test,stationery%wine%coffee%pork%chocolate%cocoa
State286,UNSTABLE DEM,,15.8049729613954,34.8093355003246,37.8111184588356,,,12.0636394395225,21.425842858062,63.488537369196,PRIVATE,14725.503304151,22.0413943197164,Train,wine%rolls%jam%salads%magazine%cheese
State287,UNSTABLE DEM,3664.85511704519,15.3722790376127,,44.9237265078917,490.971353525422,53.8262907497218,12.1573915461293,19.6986741461689,61.1465563674107,FREE,,14.7074014893459,Train,salt%pork%milk%jam%sugar%dressings
State288,UNSTABLE DEM,,15.4740217014897,,38.191847313997,506.279175398431,,,20.61189250265,62.4862071580849,INSURANCE,4677.7701963582,18.1282128998189,Train,magazine%chicken%wine%condiments%butter%detergent%cleaner%sauces
State289,--,,-99,,41.4333379247091,,,,28.2258278227773,57.9657055560763,FREE,,29.4934931377449,Train,salads%vegetables%soft drink%sugar%cleaner
State290,DICTATORSHIP,4359.3186704372,12.5759702704914,33.2575950000135,34.6301136062255,486.047531450899,55.3810495346191,15.5190928975658,25.9440744289743,58.273145468764,FREE,,12.889010653779,Train,pork%soft drink%flour%cordial%lamb%salads%condiments%cocoa
State291,UNSTABLE DEM,861.937882597479,,,40.8147346762073,,64.3519355093863,,27.9960694265957,-99,FREE,,30.9492509417709,Train,milk%cheese%condiments%stationery
State292,UNSTABLE DEM,2138.8696934036,12.0851428340944,32.9183975122498,40.708101827316,491.399700889414,58.9553074047965,15.3018098197565,18.9473782602895,61.3983239635234,INSURANCE,4871.24012225759,11.0372333685731,Train,jam%lamb%chicken%crisps%sugar%beer%sauces%salt%flour
State293,UNSTABLE DEM,4796.5459874256,14.1290813098082,,,504.635419404605,,14.3278317195166,,64.0847225868082,PRIVATE,14453.0069521469,19.8658818222857,Train,flour%detergent%bread%milk%beef%crisps%vegetables%lamb%cordial%biscuits
State294,--,5346.63152806327,-99,,-99,504.682203223452,55.9267354234497,,-99,-99,INSURANCE,5284.90568968071,20.9469865521909,Train,cider%magazine%vegetables%biscuits%cocoa%dressings%condiments%chicken
State295,STABLE DEM,5941.76419931863,11.6786864655655,,,,54.585179656164,17.2718536414068,,59.9547345775707,PRIVATE,13961.9608452514,25.9192198642333,Test,cordial%condiments%cocoa%vegetables%coffee%fuit
State296,STABLE DEM,3002.78059566554,12.544515449733,36.0349010435691,,,58.3185350587458,16.6290266784253,,59.2307117155621,INSURANCE,4993.04559747979,20.5217132820786,Train,rolls%stationery%flour%pork%biscuits%salads%sugar%magazine%soft drink
State297,DICTATORSHIP,,14.2680517399138,33.418639502498,-99,506.154586659744,59.0775722377089,,-99,-99,INSURANCE,5193.65369066805,17.0636523779792,Train,rolls%milk%bread%salads%salt%detergent%magazine%beef%sauces%dressings
State298,UNSTABLE DEM,,19.6369083640429,,43.8773009239415,516.553632479531,63.4969841902797,,20.658685328231,,INSURANCE,4894.10405319238,23.875497108106,Train,cheese%vegetables%condiments%cordial%coffee%rolls%magazine%chocolate%tea%crackers%fuit
State299,STABLE DEM,2060.40700919199,10.1851850386712,29.6610231924892,35.9940647305719,483.210153808786,59.4245938979875,15.9674372664599,27.3246373435203,53.2835846933831,PRIVATE,14526.7524163737,17.1133864674915,Train,vegetables%crisps%cider%lamb
State300,UNSTABLE DEM,688.237143766313,10.9726905609846,,,,61.3742242351876,,20.5544680549189,57.8358118639449,INSURANCE,5100.53489190507,23.0046932206924,Train,chocolate%coffee%crackers%vegetables%condiments%sugar%soft drink%wine%jam%milk
State301,--,4527.51844690259,-99,34.3588208285856,,501.188788131014,55.2499845198089,,,60.5176689310773,FREE,,14.9189451903997,Test,pork%bread%beer%sugar%milk%condiments%fuit%butter%jam%rolls
State302,OTHER,1658.55843217183,15.9774280151749,,39.1336702263108,497.50459728411,59.4821061266089,14.7088024538257,22.5086041550933,57.9376802815075,INSURANCE,5126.47393365502,15.2012735812729,Test,detergent%cheese%tea%magazine%sauces%cocoa
State303,UNSTABLE DEM,1226.43980054272,15.0227526530704,,42.5592154057054,498.046310840076,57.3538710391702,13.9548226652177,19.5949326679633,63.2673370248181,INSURANCE,4942.15261298318,14.7017163830247,Train,crisps%jam%salt%tea%cheese%sugar%crackers
State304,STABLE DEM,,16.6107248861028,36.0625794207582,40.4192471673239,,57.5947959280746,14.4491427798709,,62.02958327838,INSURANCE,5126.64916107516,20.5897899953304,Train,beer%cleaner%detergent%wine%sauces%soft drink
State305,UNSTABLE DEM,3669.18714686104,16.4247576519322,,37.7610068042591,501.653407810933,,14.3255110167718,,,INSURANCE,4833.64778355707,21.2679639116611,Train,cleaner%cocoa%tea%fuit%chicken%rolls%salt%butter%detergent%soft drink
State306,UNSTABLE DEM,1503.43934594628,18.2257637420345,,34.7711832802299,494.236858324509,50.2468619400088,11.7359343109741,24.1024381304243,63.5865577633625,FREE,,15.1153043306199,Train,magazine%chocolate%condiments%jam%fuit%flour%sugar%pork%crackers%soft drink
State307,UNSTABLE DEM,4333.15947173091,16.5497715011355,,39.224882752895,479.548718242622,56.0186461874497,15.492517619846,27.2033134990061,61.7422813543489,PRIVATE,15241.0495687375,11.5754567990668,Train,flour%lamb%wine%stationery%crackers%rolls%milk
State308,STABLE DEM,3455.10244006393,13.7066755320842,31.4555858556325,35.6927018750631,,,14.3557392348214,25.4792458725035,,PRIVATE,14593.2474031961,25.9945172438128,Train,beef%pork%bread%fuit%detergent%cider%crackers%condiments
State309,UNSTABLE DEM,1486.65614202884,14.8130061652627,,39.1043070900319,518.714431516326,,,,63.4236269952004,INSURANCE,4890.81673714244,22.3658623761618,Train,cleaner%biscuits%salads%condiments%crisps%flour%crackers%rolls%magazine
State310,STABLE DEM,5644.25036723065,14.423580923923,,39.8427127910849,494.999928173691,63.1996352823415,14.7397371329731,19.6552553527905,56.8147903866697,INSURANCE,4917.02458494742,16.2780633747874,Train,crisps%cocoa%biscuits%magazine%cordial%beer%crackers%cheese
State311,STABLE DEM,,,,35.0180690760899,521.919204045801,,15.7288756209406,23.566383659229,57.3766878993616,INSURANCE,5320.95482708437,28.0329752631095,Train,jam%condiments%butter%cider%tea%stationery%cheese%soft drink%milk%pork
State312,UNSTABLE DEM,2724.11034542256,15.604849314798,,38.395638118434,489.543529651733,17.5277217281196,11.3101362994001,25.1683373700419,28.4001875589297,FREE,,26.168126510212,Train,vegetables%bread%chocolate%stationery%pork%cordial%jam%chicken
State313,STABLE DEM,,,,39.8419707232154,502.073386067387,54.3888370891098,13.7137882417796,21.812511882816,,FREE,,18.2269403515499,Train,coffee%dressings%magazine%chocolate%fuit%condiments%crisps%chicken%cordial%flour%beer
State314,STABLE DEM,3255.9409548726,13.0361801923459,,,,54.148804051807,17.0261917131446,23.4138303925635,,INSURANCE,4981.00725486128,25.3583591568698,Train,beef%cider%chicken%flour%detergent%wine%cordial%sauces%cheese
State315,UNSTABLE DEM,3532.43967994793,15.7558744878711,36.186228310397,,507.428157980548,53.1332483777204,,25.5843209172618,,INSURANCE,5217.22122410132,22.132523424197,Train,fuit%chicken%pork%flour%jam
State316,UNSTABLE DEM,5011.52325742018,,35.1614802926604,,504.920106383764,48.2141861936561,12.5869176913115,,61.0932975607018,INSURANCE,5258.81370169577,22.7252268989883,Train,rolls%cleaner%crisps%flour%butter
State317,UNSTABLE DEM,1136.0566874834,15.188533950204,,39.7910485453649,493.977312777701,55.8596892858912,12.3221321197226,22.122586239622,-99,INSURANCE,5356.52314665308,14.1686453400172,Train,coffee%fuit%soft drink%pork%flour%jam
State318,STABLE DEM,4899.65564842669,13.054387124547,,,,,13.8895182323742,22.8613883699887,61.7324807891998,INSURANCE,5040.81806243629,18.1703319530623,Train,stationery%coffee%cheese%crisps%milk%biscuits%fuit%detergent%crackers%salt%beef
State319,UNSTABLE DEM,5522.05612567638,17.4336065164395,36.8603414249156,40.8847200180547,493.373189798423,55.4483031642014,15.1543015240933,25.20384624636,-99,INSURANCE,5087.88670305764,18.7702514739465,Train,salt%tea%bread%beer%crisps%pork%cleaner
State320,STABLE DEM,,17.1637656868662,,39.9114824103218,,56.7433464962632,12.7083336764217,,16,INSURANCE,5220.30320273477,18.5695044428892,Test,crackers%sugar%rolls%dressings%vegetables%cleaner%wine%salt%milk
State321,STABLE DEM,,15.4573297034229,35.5244808769774,35.5453662064362,,53.8110075659507,,20.0368994230502,60.8704597132289,FREE,,13.1254875721157,Train,magazine%wine%condiments%beer%vegetables
State322,STABLE DEM,1325.15089810121,13.5903047262325,31.6791642616304,36.351024997607,496.223926644956,52.90709741529,15.5577567341642,27.7309638706698,57.1766818311756,INSURANCE,5056.50838926509,20.4558462593697,Train,pork%cordial%stationery%soft drink%tea%fuit%butter%cider%milk%rolls
State323,UNSTABLE DEM,522.140491416787,20.4931782046982,,41.8743086174113,491.635854224372,57.7200638512677,11.5925774664756,25.8912741547787,-99,INSURANCE,5123.70163757244,20.5312323165658,Train,rolls%detergent%cider%stationery%crisps%soft drink%cheese
State324,UNSTABLE DEM,971.162845352716,17.5639462955443,38.0991509902586,36.4165672377899,494.628509624876,54.7656079419565,15.3612527879592,25.5526120074438,-99,INSURANCE,5054.63148329701,17.9852188346654,Test,sugar%coffee%milk%soft drink%bread%condiments%crackers%fuit%dressings%beef
State325,OTHER,1134.52860159144,13.0318121430664,30.9293081109178,36.8516731010528,,,,20.0674505483837,61.3422928717762,INSURANCE,4939.32719883562,20.4758311290184,Train,chicken%condiments%crisps%tea%jam%chocolate
State326,STABLE DEM,1410.04500018675,14.9723957397151,,,502.091349438516,54.4948267118924,,,53.0904248259462,INSURANCE,5112.09868842382,19.2827865686054,Train,dressings%cocoa%cleaner%detergent%bread%milk%biscuits%fuit%jam%rolls%stationery
State327,STABLE DEM,,11.3217447508465,30.8674359527426,38.1605876957154,504.327403140188,,13.0595508489541,,57.476193585409,INSURANCE,5200.45682303807,18.2107111782394,Test,flour%cider%fuit%salads%butter%jam%rolls%dressings%wine%tea
State328,STABLE DEM,3364.72395966897,,35.6797965372987,40.8178605278186,,61.7087428727706,17.8911165637424,,59.4614870874566,FREE,,25.2510842970911,Test,cocoa%cordial%tea%detergent%cleaner%sugar
State329,UNSTABLE DEM,3897.03631570025,12.8513509495471,,36.5485610911777,498.693127734754,54.7156089507366,15.6071075184687,23.3720110305756,60.7942885850158,PRIVATE,14650.2469690308,16.9536109324897,Train,bread%pork%soft drink%wine%cordial%magazine%rolls%crisps%chocolate
State330,OTHER,,17.3958326136121,,-99,515.357201663686,58.003020475036,12.0727722899378,-99,-99,INSURANCE,5363.3073412349,20.7401834459262,Test,cordial%butter%sugar%lamb%milk%dressings%soft drink%magazine%detergent%beer%biscuits
State331,OTHER,,,,41.5280316087435,502.200575463294,,14.1686806994465,24.9313480713437,54.5322034849577,INSURANCE,4852.45746299548,25.639141176955,Train,biscuits%cocoa%jam%condiments%flour%crackers%lamb%tea%crisps
State332,STABLE DEM,449.346934065787,,31.718366787457,-99,,49.9175696831278,15.457831898279,-99,-99,INSURANCE,4928.13087259162,23.9329668001591,Test,beer%magazine%vegetables%pork%rolls%soft drink%crackers%chocolate%sauces
State333,STABLE DEM,,,31.329699420728,,505.537948250865,51.5655204952715,16.4320426447637,25.175124092113,63.2586857519719,PRIVATE,14533.7548270751,22.6326664105326,Test,soft drink%beef%salads%rolls%condiments%flour
State334,DICTATORSHIP,,18.3258941859787,,,504.807714758823,54.0366601223602,,22.24514000988,63.904986067831,PRIVATE,14855.7814916288,20.6842836566376,Test,salads%soft drink%pork%cheese%chocolate%cider
State335,UNSTABLE DEM,1586.54603923513,14.1722946704331,,38.4288669582496,496.197065780936,53.400677905267,13.8457436636547,24.9713000324253,-99,FREE,,20.0522126998445,Train,tea%rolls%condiments%chocolate%fuit%sauces%salads
State336,DICTATORSHIP,3077.5390497315,14.7439897623842,37.2699764369108,38.1967064399027,,55.001440489963,18.6311099488476,,,INSURANCE,4904.33961464341,24.715963337462,Train,crackers%biscuits%beef%bread
State337,UNSTABLE DEM,4542.81009543341,15.06780144402,,36.7880309621641,488.609510464705,50.931397098785,14.2924444101147,27.3414693787383,62.5729049084015,PRIVATE,14587.4867823857,17.0130526013526,Train,cordial%vegetables%milk%soft drink%cocoa%butter%cleaner%tea%magazine%rolls
State338,UNSTABLE DEM,2134.51404566337,13.947759362228,,39.8118879469664,489.084624753324,58.9105515773685,15.9375232483225,26.2119821860051,-99,INSURANCE,4980.29850517127,19.4764942710297,Test,biscuits%chocolate%cheese%stationery
State339,STABLE DEM,2951.76360315527,20.118687111904,39.917246434279,,505.542902859068,,12.981034719051,,63.2099955013563,INSURANCE,4778.97396589482,19.0316494275415,Test,dressings%fuit%beer%magazine%bread%tea%soft drink%crackers
State340,OTHER,2417.49848386095,,,,511.25999791758,53.681634146217,13.5432132811971,,60.8801064704583,PRIVATE,14647.3689106007,23.8890148999503,Train,condiments%dressings%cider%beer%chocolate%stationery%bread%cheese%fuit%tea
State341,STABLE DEM,3297.47134056361,10.7145502562782,,38.3626649751153,496.358919500172,53.9119653095499,16.0829715393791,25.5814478176014,57.8118933636076,FREE,,22.3542607672414,Train,magazine%beef%detergent%tea%beer
State342,STABLE DEM,394.296145452444,14.9599406729888,35.6196605382159,40.6300146556674,490.342154902201,51.5071495332048,13.9530353636062,22.6810252490854,64.4844466020934,INSURANCE,5314.25851236988,13.6603200027121,Train,fuit%dressings%beer%cheese%lamb%cocoa%bread
State343,STABLE DEM,1739.48789441386,20.0768364728929,,44.0337704267833,494.819853824126,61.312985440298,12.5472224838261,22.0224464503954,62.638285713207,INSURANCE,4620.4284552236,16.2716370588781,Train,magazine%bread%crisps%vegetables%beef%rolls%cider%detergent%butter%chicken%fuit
State344,STABLE DEM,,17.0456924699365,35.3050275445811,,,52.2886342206739,11.7881997541738,20.1988414179174,60.2504644221795,INSURANCE,5255.02565471093,25.9766055630605,Test,crackers%salads%sauces%sugar%beef%crisps%bread%cocoa%pork
State345,UNSTABLE DEM,,,,42.0425673015074,500.746356738212,64.1447680211902,,18.1841999971203,-99,INSURANCE,5290.41297624572,14.3650822327238,Train,lamb%stationery%fuit%dressings%biscuits%salads%condiments%cheese%coffee%wine
State346,STABLE DEM,,,34.0005133636754,39.5938125890501,516.773000418597,,16.6737371757092,29.5606692803148,62.3745351974017,INSURANCE,4867.66637737152,33.144019811475,Train,biscuits%cider%salads%cleaner%flour%sauces%coffee
State347,STABLE DEM,,,36.9056203258095,39.2975236231775,504.381197079983,57.6140279580131,13.7953735783723,,56.6450317254837,INSURANCE,5175.69007554817,25.4339897420405,Train,bread%fuit%coffee%flour%sugar%condiments%wine
State348,UNSTABLE DEM,1722.61402846503,18.7577519568907,37.1452105340133,,,,11.9522954033808,22.2789185367209,65.2487234469722,INSURANCE,4643.33630486875,16.022413203842,Test,stationery%cocoa%condiments%sauces%cider%biscuits%coffee%salt%tea
